"","player.id","player.firstname","player.lastname","team.id","team.name","team.nickname","team.code","team.logo","game","points","pos","min","fgm","fga","fgp","ftm","fta","ftp","tpm","tpa","tpp","offReb","defReb","totReb","assists","pFouls","steals","turnovers","blocks","plusMinus","comment"
"65",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8451,18,"SG","30:38", 6,12,"50.0",3,3,"100",3, 6,"50.0",0, 5, 5,7,2,2,2,3,"-21",NA
"66",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8465, 2,"SG","32:23", 1,11,"9.1",0,0,"0.0",0, 5,"0.0",2, 4, 6,7,1,2,1,0,"13",NA
"67",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8479,27,"SG","42:06", 9,19,"47.4",3,4,"75.0",6,10,"60.0",0, 6, 6,3,4,0,4,1,"17",NA
"68",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8497,18,"SG","37:32", 5,16,"31.2",3,3,"100",5,13,"38.5",0,11,11,4,2,1,1,1,"11",NA
"69",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8502,16,"SG","39:59", 6,16,"37.5",0,0,"0.0",4,11,"36.4",0, 8, 8,8,2,2,3,0,"17",NA
"70",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,9239,17,"SG","38:54", 5,14,"35.7",2,2,"100",5,12,"41.7",0, 5, 5,6,2,2,6,0,"-4",NA
"71",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,9253,14,"SG","28:53", 5,11,"45.5",0,0,"0.0",4,10,"40.0",1, 4, 5,7,0,1,1,2,"30",NA
"72",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,9268,21,"SG","30:36", 8,15,"53.3",0,0,"0.0",5,11,"45.5",0, 3, 3,6,4,1,4,0,"17",NA
"73",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,7763,16,"SG","34:39", 6,17,"35.3",0,0,"0.0",4,10,"40.0",1, 3, 4,6,2,1,2,0,"-4",NA
"74",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,7771,11,"SG","28:44", 4, 9,"44.4",0,0,"0.0",3, 8,"37.5",1, 1, 2,5,2,0,2,0,"-3",NA
"75",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,9305,13,"SG","30:43", 5,12,"41.7",2,3,"66.7",1, 7,"14.3",1, 6, 7,9,0,1,1,0,"-16",NA
